"","Agno","Grado","rbd","Grupo_socioeconomico","PtjeLectura","PtjeMatematica","Autoestima","Convivencia","HabitosSaludables","FormacionCiudadana","Desempeno"
"11883",2017,"4b",2860,"Bajo",212,156,72.6080689717441,78.4262098390963,74.798870877838,80.856900414503,"SIN CATEGORIA: BAJA MATRICULA"
"11884",2017,"4b",9807,"Medio",208,192,83.1421799108324,79.5924748152998,69.568697041704,81.0246911922256,"INSUFICIENTE"
"11885",2017,"4b",9807,"Medio",208,192,83.1421799108324,79.5924748152998,69.568697041704,81.0246911922256,"SIN CATEGORIA: BAJA MATRICULA"
"11886",2017,"4b",25390,"Medio bajo",270,259,71.1757526971028,74.5151112083229,69.0635621720476,77.2678896329016,"MEDIO-BAJO"
"11887",2017,"4b",25390,"Medio bajo",270,259,71.1757526971028,74.5151112083229,69.0635621720476,77.2678896329016,"MEDIO"
"11888",2017,"4b",22657,"Bajo",262,235,72.894682463049,NA,69.678912566728,78.0293410317426,"MEDIO"
"11889",2017,"4b",9999,"Medio bajo",241,214,70.9256327074491,69.8465658828736,61.6406637761551,72.3160608338865,"MEDIO-BAJO"
"11890",2017,"4b",9999,"Medio bajo",241,214,70.9256327074491,69.8465658828736,61.6406637761551,72.3160608338865,"INSUFICIENTE"
"11891",2017,"4b",16491,"Medio bajo",256,242,66.48036057218,72.2573173328393,57.5999438091437,68.2680237219813,"MEDIO-BAJO"
"11892",2017,"4b",16491,"Medio bajo",256,242,66.48036057218,72.2573173328393,57.5999438091437,68.2680237219813,"MEDIO"
"11893",2017,"4b",25319,"Bajo",242,234,69.2058937524663,66.2215679206734,62.0304227684416,68.8378691828087,"MEDIO-BAJO"
"11894",2017,"4b",4663,"Medio alto",278,280,74.8462926550632,76.8806369077687,66.9655229747768,76.5316758623156,"MEDIO"
"11895",2017,"4b",6435,"Bajo",0,0,83.0949092847112,87.5482768580915,81.1492533796977,72.6645023638054,"SIN CATEGORIA: BAJA MATRICULA"
"11896",2017,"4b",4142,"Bajo",266,185,73.1804663765023,81.2282670867252,86.4203937285993,92.6180328581311,"SIN CATEGORIA: BAJA MATRICULA"
"11897",2017,"4b",9140,"Medio",249,247,76.5256507028471,75.4751273041513,68.9275640303229,80.5593093543254,"MEDIO-BAJO"
"11898",2017,"4b",13437,"Alto",0,0,88.4349184822268,70.1237184946028,91.3724861884801,88.1177490495477,"SIN CATEGORIA: BAJA MATRICULA"
"11899",2017,"4b",13437,"Alto",0,0,88.4349184822268,70.1237184946028,91.3724861884801,88.1177490495477,"INSUFICIENTE"
"11900",2017,"4b",24798,"Alto",259,270,69.8199449831353,74.6913043351326,70.8072776126266,79.6717995495151,"MEDIO"
"11901",2017,"4b",5322,"Bajo",312,299,50.5514699733274,83.7245507504402,83.296229455863,90.6581466464642,"SIN CATEGORIA: BAJA MATRICULA"
"11902",2017,"4b",3381,"Bajo",240,273,76.3399932918802,74.604912755913,77.6447186539278,83.9006047802087,"MEDIO"
"11903",2017,"4b",3381,"Bajo",240,273,76.3399932918802,74.604912755913,77.6447186539278,83.9006047802087,"ALTO"
"11904",2017,"4b",10783,"Medio bajo",223,233,74.2171650661937,65.2804962864777,62.7111642802057,75.8898072927541,"INSUFICIENTE"
"11905",2017,"4b",10783,"Medio bajo",223,233,74.2171650661937,65.2804962864777,62.7111642802057,75.8898072927541,"MEDIO-BAJO"
"11906",2017,"4b",1217,"Medio",252,249,72.3901164235979,73.1779877839842,71.69974223218,75.6688950290158,"MEDIO-BAJO"
"11907",2017,"4b",1217,"Medio",252,249,72.3901164235979,73.1779877839842,71.69974223218,75.6688950290158,"MEDIO"
"11908",2017,"4b",6627,"Bajo",0,0,86.7969530531412,85.1099028455679,70.2152470479634,83.5352001722872,"SIN CATEGORIA: BAJA MATRICULA"
"11909",2017,"4b",10712,"Medio bajo",222,230,76.8593421404029,70.5190925350577,62.4290264789836,71.1665362310866,"MEDIO-BAJO"
"11910",2017,"4b",5130,"Medio bajo",280,259,77.3352384056132,80.4302849111697,75.3061978724479,83.2134081376392,"MEDIO-BAJO"
"11911",2017,"4b",5130,"Medio bajo",280,259,77.3352384056132,80.4302849111697,75.3061978724479,83.2134081376392,"MEDIO"
"11912",2017,"4b",4048,"Medio bajo",250,272,83.218049321426,84.5917364048564,81.0405124242687,86.1354177214959,"MEDIO"
"11913",2017,"4b",112,"Medio",268,275,77.4304756985762,78.2615550436144,69.951665322067,80.5493500538922,"MEDIO-BAJO"
"11914",2017,"4b",26080,"Alto",295,293,77.9978508232344,76.0440748818504,74.4534335654499,75.0253712068465,"MEDIO"
"11915",2017,"4b",4071,"Medio bajo",264,249,87.2734241269787,81.7596538124621,79.9275298037733,86.3768324639925,"MEDIO"
"11916",2017,"4b",7858,"Bajo",255,235,86.0695300172839,87.2934953868516,90.0423506052237,96.0640402283542,"SIN CATEGORIA: BAJA MATRICULA"
"11917",2017,"4b",14719,"Medio bajo",228,233,67.8957583603493,67.5298303073697,53.1832073827384,69.766553029144,"SIN CATEGORIA: BAJA MATRICULA"
"11918",2017,"4b",14719,"Medio bajo",228,233,67.8957583603493,67.5298303073697,53.1832073827384,69.766553029144,"MEDIO-BAJO"
"11919",2017,"4b",6604,"Medio",272,272,70.3945147367611,72.9585244217411,65.4447416635985,73.8578503756379,"MEDIO"
"11920",2017,"4b",5153,"Medio alto",273,266,72.4742307461403,71.4023461126428,71.5202419679979,76.701249148858,"MEDIO"
"11921",2017,"4b",3358,"Bajo",332,296,67.1876007224482,72.3921442052193,79.4462316750328,67.3366660091314,"MEDIO"
"11922",2017,"4b",3358,"Bajo",332,296,67.1876007224482,72.3921442052193,79.4462316750328,67.3366660091314,"ALTO"
"11923",2017,"4b",4832,"Bajo",232,233,58.2677371270411,61.0939066580182,57.0692779936592,60.6919199143581,"MEDIO"
"11924",2017,"4b",5745,"Medio bajo",284,268,76.5343072647806,78.0687492099749,76.4753192232503,85.3409768221477,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"11925",2017,"4b",5745,"Medio bajo",284,268,76.5343072647806,78.0687492099749,76.4753192232503,85.3409768221477,"MEDIO"
"11926",2017,"4b",14413,"Medio alto",291,277,76.4665213231441,81.4454625521893,77.0610049329478,84.3998055304378,"MEDIO"
"11927",2017,"4b",14413,"Medio alto",291,277,76.4665213231441,81.4454625521893,77.0610049329478,84.3998055304378,"ALTO"
"11928",2017,"4b",504,"Medio bajo",396,376,97.7695895055105,98.3141547095786,99.2192135121771,100,"SIN CATEGORIA: BAJA MATRICULA"
"11929",2017,"4b",18243,"Medio bajo",237,246,71.0887505196832,75.1931076383459,69.1023763313917,75.2077011036325,"MEDIO"
"11930",2017,"4b",18243,"Medio bajo",237,246,71.0887505196832,75.1931076383459,69.1023763313917,75.2077011036325,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"11931",2017,"4b",1417,"Medio bajo",263,242,63.787442389601,66.1867126127204,68.8943189382879,64.1798126408768,"MEDIO-BAJO"
"11932",2017,"4b",4334,"Medio bajo",222,205,80.3011983410221,70.5253866780303,75.1967555641267,77.4116774285187,"MEDIO"
"11933",2017,"4b",4334,"Medio bajo",222,205,80.3011983410221,70.5253866780303,75.1967555641267,77.4116774285187,"MEDIO-BAJO"
"11934",2017,"4b",11994,"Medio bajo",235,211,74.3334069575237,71.9046802709761,69.8379768351502,77.922646238584,"INSUFICIENTE"
"11935",2017,"4b",11994,"Medio bajo",235,211,74.3334069575237,71.9046802709761,69.8379768351502,77.922646238584,"MEDIO-BAJO"
"11936",2017,"4b",931,"Bajo",224,222,61.4194469376235,68.2133205549432,63.8739960149519,67.3557663882605,"SIN CATEGORIA: BAJA MATRICULA"
"11937",2017,"4b",3836,"Bajo",223,209,75.7747060759118,67.9434505962925,70.0343755418436,77.6925254393137,"MEDIO-BAJO"
"11938",2017,"4b",3836,"Bajo",223,209,75.7747060759118,67.9434505962925,70.0343755418436,77.6925254393137,"MEDIO"
"11939",2017,"4b",22144,"Alto",300,300,66.6259106063387,79.9295289142318,71.1761235368976,76.3683231607435,"ALTO"
"11940",2017,"4b",4726,"Medio bajo",238,235,79.3851219062217,78.1289718213444,78.2654369537596,85.0276085645987,"MEDIO-BAJO"
"11941",2017,"4b",4726,"Medio bajo",238,235,79.3851219062217,78.1289718213444,78.2654369537596,85.0276085645987,"MEDIO"
"11942",2017,"4b",25382,"Medio",252,264,69.38339429058,67.5962494872043,59.5767337392084,71.8627467465462,"MEDIO"
"11943",2017,"4b",8556,"Medio bajo",252,242,73.3799405087337,76.8799456457641,71.2908329620806,81.2369722834173,"MEDIO"
"11944",2017,"4b",24884,"Alto",297,290,73.445613196548,75.5581809841708,73.9037561393415,80.2518662116525,"ALTO"
"11945",2017,"4b",24884,"Alto",297,290,73.445613196548,75.5581809841708,73.9037561393415,80.2518662116525,"MEDIO"
"11946",2017,"4b",2021,"Bajo",256,260,77.5228550018782,71.0659763827875,64.3573040219362,78.1910507472128,"MEDIO-BAJO"
"11947",2017,"4b",2021,"Bajo",256,260,77.5228550018782,71.0659763827875,64.3573040219362,78.1910507472128,"MEDIO"
"11948",2017,"4b",10191,"Bajo",221,196,73.2058679940878,74.5725018794278,63.5403924403091,76.5639085279617,"INSUFICIENTE"
"11949",2017,"4b",10191,"Bajo",221,196,73.2058679940878,74.5725018794278,63.5403924403091,76.5639085279617,"MEDIO-BAJO"
"11950",2017,"4b",896,"Medio bajo",0,0,70.2071088986837,93.3580235961829,87.9614157784734,97.728285507196,"SIN CATEGORIA: BAJA MATRICULA"
"11951",2017,"4b",1523,"Medio bajo",235,247,74.1792224436317,70.3949722850603,61.0586301523563,75.0487933416251,"INSUFICIENTE"
"11952",2017,"4b",1523,"Medio bajo",235,247,74.1792224436317,70.3949722850603,61.0586301523563,75.0487933416251,"MEDIO-BAJO"
"11953",2017,"4b",5224,"Bajo",264,253,86.0543459155243,85.3669217591046,83.0158220003122,91.1955710287734,"MEDIO"
"11954",2017,"4b",5353,"Medio bajo",239,237,76.9999706988711,71.947913397763,72.5202160544327,77.241670486822,"MEDIO-BAJO"
"11955",2017,"4b",12884,"Alto",313,293,73.0794863589196,74.8161540144745,72.5993977862926,75.2467825121558,"MEDIO"
"11956",2017,"4b",12884,"Alto",313,293,73.0794863589196,74.8161540144745,72.5993977862926,75.2467825121558,"ALTO"
"11957",2017,"4b",9054,"Alto",273,273,73.7807698676197,NA,76.906873604781,80.5599858407098,"ALTO"
"11958",2017,"4b",9054,"Alto",273,273,73.7807698676197,NA,76.906873604781,80.5599858407098,"MEDIO"
"11959",2017,"4b",4961,"Medio bajo",258,248,71.9462181851424,68.254410915239,63.9106018435733,76.5590644411532,"MEDIO"
"11960",2017,"4b",304,"Medio alto",275,249,71.5428273124873,76.4032296079782,68.3304039440736,79.7847342414293,"MEDIO"
"11961",2017,"4b",304,"Medio alto",275,249,71.5428273124873,76.4032296079782,68.3304039440736,79.7847342414293,"MEDIO-BAJO"
"11962",2017,"4b",26272,"Alto",301,284,74.6076049896543,76.9859968365053,67.7076459738307,77.0248757506449,"MEDIO"
"11963",2017,"4b",3550,"Bajo",0,0,91.4810812159787,97.0081973799156,86.2929366068734,95.2044877723528,"SIN CATEGORIA: BAJA MATRICULA"
"11964",2017,"4b",7878,"Medio bajo",369,376,72.8448564539344,72.9991667000752,66.5131251018232,71.3357846309868,"SIN CATEGORIA: BAJA MATRICULA"
"11965",2017,"4b",696,"Medio bajo",301,247,83.0649070630236,81.9069798933014,83.7012784311121,85.0984503044013,"SIN CATEGORIA: BAJA MATRICULA"
"11966",2017,"4b",1323,"Bajo",250,217,73.5383504934964,76.3285087383949,61.9861244539418,77.845784948811,"SIN CATEGORIA: BAJA MATRICULA"
"11967",2017,"4b",1323,"Bajo",250,217,73.5383504934964,76.3285087383949,61.9861244539418,77.845784948811,"INSUFICIENTE"
"11968",2017,"4b",40189,"Medio bajo",265,241,77.1782316019526,79.9166867135729,78.6901612274536,82.6670994878377,"INSUFICIENTE"
"11969",2017,"4b",40189,"Medio bajo",265,241,77.1782316019526,79.9166867135729,78.6901612274536,82.6670994878377,"MEDIO-BAJO"
"11970",2017,"4b",8356,"Medio bajo",227,204,68.3132945851429,71.4147197594931,82.1947022637416,84.6344355960227,"SIN CATEGORIA: BAJA MATRICULA"
"11971",2017,"4b",26209,"Bajo",249,231,70.9326461302001,69.5306315507959,61.7098571121581,72.6369381718279,"MEDIO-BAJO"
"11972",2017,"4b",9246,"Alto",312,301,75.3044038245572,80.6391003919352,74.9172433384307,81.4352130493535,"ALTO"
"11973",2017,"4b",2997,"Medio",268,258,73.370686991136,77.6344428971959,71.3796146084284,81.1381051982227,"MEDIO"
"11974",2017,"4b",4918,"Bajo",210,190,63.417735465184,74.4825331701892,70.6646773138258,70.3928490571674,"SIN CATEGORIA: BAJA MATRICULA"
"11975",2017,"4b",24892,"Medio bajo",221,220,71.7943647414806,65.1094280070703,63.636549951208,70.7499698618294,"MEDIO-BAJO"
"11976",2017,"4b",24892,"Medio bajo",221,220,71.7943647414806,65.1094280070703,63.636549951208,70.7499698618294,"INSUFICIENTE"
"11977",2017,"4b",13574,"Medio alto",279,251,73.8380935521178,83.8342753750897,72.4076330577392,81.3319314007002,"MEDIO"
"11978",2017,"4b",833,"Medio bajo",365,302,71.5767636506315,73.6617644028856,67.8044653230757,76.5284878122359,"MEDIO"
"11979",2017,"4b",833,"Medio bajo",365,302,71.5767636506315,73.6617644028856,67.8044653230757,76.5284878122359,"ALTO"
"11980",2017,"4b",441,"Medio bajo",221,200,81.9831701457887,60.1781929734072,77.4700708450943,80.9651912170184,"INSUFICIENTE"
"11981",2017,"4b",939,"Bajo",0,0,96.7215047905886,90.781841886414,94.631836950152,69.6399331388218,"SIN CATEGORIA: BAJA MATRICULA"
"11982",2017,"4b",5310,"Medio bajo",0,0,79.3343897919571,84.2558431767441,91.9148795894624,96.664564174906,"SIN CATEGORIA: BAJA MATRICULA"
"11983",2017,"4b",5808,"Alto",298,284,77.2476708182537,79.506820839156,75.3184096682518,80.755682949947,"MEDIO"
"11984",2017,"4b",9638,"Medio bajo",241,253,76.6390439454489,71.8556622429428,68.4151874087973,80.1956408085934,"MEDIO"
"11985",2017,"4b",18251,"Medio alto",277,274,73.6326480811147,75.2560519744003,71.9325438429034,79.4940302521527,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"11986",2017,"4b",18251,"Medio alto",277,274,73.6326480811147,75.2560519744003,71.9325438429034,79.4940302521527,"MEDIO"
"11987",2017,"4b",24935,"Medio bajo",242,253,87.6712899049953,88.9292911183142,83.0816381068162,90.6627870997478,"INSUFICIENTE"
"11988",2017,"4b",24935,"Medio bajo",242,253,87.6712899049953,88.9292911183142,83.0816381068162,90.6627870997478,"MEDIO-BAJO"
"11989",2017,"4b",1131,"Medio bajo",0,0,87.6817741243866,86.3776842639218,99.0690547192611,98.1502601512523,"SIN CATEGORIA: BAJA MATRICULA"
"11990",2017,"4b",4134,"Bajo",341,326,68.597754526546,75.0677674224557,75.7234386482455,74.6699510101655,"ALTO"
"11991",2017,"4b",9544,"Medio",251,259,74.618832952847,79.4856568873644,75.6613558338306,82.4074152237042,"MEDIO"
"11992",2017,"4b",1970,"Medio bajo",256,260,85.7925718206367,77.9016824681576,78.8232411409068,85.1677376592172,"MEDIO"
"11993",2017,"4b",888,"Bajo",290,265,74.9325743203773,86.3978752510575,84.3522666809978,88.1077417285172,"SIN CATEGORIA: BAJA MATRICULA"
"11994",2017,"4b",7380,"Medio bajo",224,225,86.7142314357495,89.240642995484,74.4338257555946,86.6260121288736,"SIN CATEGORIA: BAJA MATRICULA"
"11995",2017,"4b",10626,"Medio",233,244,78.225343587152,71.744819060252,64.991519002916,77.0443924818522,"MEDIO-BAJO"
"11996",2017,"4b",26017,"Medio",275,260,66.4919818750332,70.2632330538289,61.2556247638524,65.0803498379966,"MEDIO"
"11997",2017,"4b",2362,"Medio bajo",285,289,77.0247297051671,76.6601936556571,72.1327152531985,79.7151792155332,"ALTO"
"11998",2017,"4b",20215,"Bajo",243,208,78.1506547470011,73.8438923738222,69.2557795849931,70.9399643274018,"MEDIO"
"11999",2017,"4b",5608,"Medio bajo",257,246,69.254155237522,70.4040675065894,65.2291458661958,71.1623374517729,"MEDIO"
"12000",2017,"4b",8854,"Medio alto",272,267,70.8361079605579,65.4428708534572,61.0441769917894,70.0490981947191,"MEDIO"
"12001",2017,"4b",8854,"Medio alto",272,267,70.8361079605579,65.4428708534572,61.0441769917894,70.0490981947191,"MEDIO-BAJO"
"12002",2017,"4b",1280,"Bajo",209,213,71.4314841373765,69.8215624479083,62.9861056382965,72.0872420506675,"MEDIO-BAJO"
"12003",2017,"4b",1280,"Bajo",209,213,71.4314841373765,69.8215624479083,62.9861056382965,72.0872420506675,"INSUFICIENTE"
"12004",2017,"4b",6690,"Medio bajo",196,195,75.8701221407855,72.0650596137764,67.3783685941057,81.4598187839263,"MEDIO"
"12005",2017,"4b",25084,"Medio",248,242,71.4682232550249,69.0406719216747,66.1393854274964,73.4837673049504,"MEDIO-BAJO"
"12006",2017,"4b",14805,"Medio bajo",241,234,70.2278807650514,71.5486803483885,64.0977344920855,68.8940723576862,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"12007",2017,"4b",14805,"Medio bajo",241,234,70.2278807650514,71.5486803483885,64.0977344920855,68.8940723576862,"MEDIO-BAJO"
"12008",2017,"4b",4838,"Medio",267,278,80.6189847877862,77.4324181675037,73.7274678518302,76.2683872243899,"MEDIO"
"12009",2017,"4b",7755,"Medio",0,0,61.1674026468525,65.5017574827034,61.8865901635615,60.3046374838022,"SIN CATEGORIA: BAJA MATRICULA"
"12010",2017,"4b",11336,"Medio",279,279,75.7060660160634,81.7664459700102,73.3488552602938,85.6605731469113,"ALTO"
"12011",2017,"4b",11336,"Medio",279,279,75.7060660160634,81.7664459700102,73.3488552602938,85.6605731469113,"MEDIO"
"12012",2017,"4b",11739,"Bajo",257,179,76.5538781034997,74.0760737957747,74.5145023812982,84.1493964220606,"INSUFICIENTE"
"12013",2017,"4b",11739,"Bajo",257,179,76.5538781034997,74.0760737957747,74.5145023812982,84.1493964220606,"MEDIO-BAJO"
"12014",2017,"4b",18237,"Medio alto",288,274,75.6735269863715,80.9975019089248,75.646659317352,80.8915279122643,"MEDIO"
"12015",2017,"4b",3913,"Bajo",214,224,69.0153046452442,70.3339453682078,64.5100797296756,74.8590257494295,"MEDIO"
"12016",2017,"4b",3913,"Bajo",214,224,69.0153046452442,70.3339453682078,64.5100797296756,74.8590257494295,"ALTO"
"12017",2017,"4b",6830,"Medio",275,245,74.886267389535,76.0259566074069,66.9203195791894,77.8291651977689,"MEDIO"
"12018",2017,"4b",10411,"Medio bajo",288,261,81.1202162938536,79.8661320079328,78.9198635461965,83.6808299166593,"MEDIO"
"12019",2017,"4b",7732,"Bajo",0,0,67.6593103837622,81.58021520612,92.3381486691394,74.0862610024909,"SIN CATEGORIA: BAJA MATRICULA"
"12020",2017,"4b",2562,"Medio bajo",280,264,84.4333539185561,82.7162244964968,79.3264126674143,90.5754849363123,"MEDIO"
"12021",2017,"4b",4861,"Bajo",257,298,81.8156711397547,83.3847000660452,86.291800767609,82.9044062034891,"SIN CATEGORIA: BAJA MATRICULA"
"12022",2017,"4b",6853,"Bajo",253,227,72.5861469876831,76.1865859179095,70.541386067207,84.08512732665,"MEDIO"
"12023",2017,"4b",6853,"Bajo",253,227,72.5861469876831,76.1865859179095,70.541386067207,84.08512732665,"INSUFICIENTE"
"12024",2017,"4b",8845,"Medio",225,236,68.2604114565785,66.241939335896,73.2279382474988,77.729292190665,"INSUFICIENTE"
"12025",2017,"4b",8845,"Medio",225,236,68.2604114565785,66.241939335896,73.2279382474988,77.729292190665,"MEDIO-BAJO"
"12026",2017,"4b",1898,"Medio bajo",237,226,72.3510827176988,66.3828848952673,73.0975618504539,75.1841644168954,"MEDIO-BAJO"
"12027",2017,"4b",1042,"Medio",303,201,70.2348748489278,78.6530803490665,71.1409507799708,82.9599942629965,"SIN CATEGORIA: BAJA MATRICULA"
"12028",2017,"4b",2800,"Medio bajo",254,218,77.7013652782364,76.7204211471473,69.9127144094418,78.4436490428548,"ALTO"
"12029",2017,"4b",2800,"Medio bajo",254,218,77.7013652782364,76.7204211471473,69.9127144094418,78.4436490428548,"MEDIO"
"12030",2017,"4b",12710,"Medio",284,284,79.326303075792,81.8651481742033,72.8334771877466,70.8996576309609,"MEDIO"
"12031",2017,"4b",12710,"Medio",284,284,79.326303075792,81.8651481742033,72.8334771877466,70.8996576309609,"ALTO"
"12032",2017,"4b",1875,"Medio",227,228,72.8236327240536,76.2792287378539,69.7906295929539,78.5180242033506,"MEDIO-BAJO"
"12033",2017,"4b",2539,"Bajo",281,267,75.5760714971009,71.474182127055,68.9561978863176,74.5148454410523,"ALTO"
"12034",2017,"4b",3464,"Bajo",204,229,71.2922323287328,59.371918706997,60.5346155784844,64.9590721188625,"MEDIO-BAJO"
"12035",2017,"4b",3464,"Bajo",204,229,71.2922323287328,59.371918706997,60.5346155784844,64.9590721188625,"INSUFICIENTE"
"12036",2017,"4b",4792,"Medio bajo",264,255,79.0321175777491,81.5633166008124,83.1152679017269,82.2605118770725,"MEDIO"
"12037",2017,"4b",1065,"Medio",0,0,59.2417479931944,67.7867018977155,65.056315402676,78.9267817115694,"SIN CATEGORIA: BAJA MATRICULA"
"12038",2017,"4b",2823,"Medio bajo",283,274,73.2204764199756,80.7646127926384,74.7256606986235,81.2667168132114,"ALTO"
"12039",2017,"4b",6807,"Medio",271,271,65.3698554949746,76.7955204948415,74.8054743333383,72.3192443767202,"SIN CATEGORIA: BAJA MATRICULA"
"12040",2017,"4b",401,"Medio",277,269,75.0776164068147,77.0824248250411,70.471779377088,80.8461035869659,"INSUFICIENTE"
"12041",2017,"4b",401,"Medio",277,269,75.0776164068147,77.0824248250411,70.471779377088,80.8461035869659,"MEDIO-BAJO"
"12042",2017,"4b",16717,"Medio",273,262,70.1908855331171,73.9249752009132,69.1667092389367,75.4661063458916,"SIN CATEGORIA: FALTA DE INFORMACIÓN"
"12043",2017,"4b",16717,"Medio",273,262,70.1908855331171,73.9249752009132,69.1667092389367,75.4661063458916,"MEDIO"
"12044",2017,"4b",5479,"Bajo",298,262,66.9936735418396,75.1119140224883,71.8372623694495,80.7434054587938,"SIN CATEGORIA: BAJA MATRICULA"
"12045",2017,"4b",8914,"Alto",292,297,74.205694594605,82.3977960816393,75.9988377940037,81.3952778444914,"MEDIO"
"12046",2017,"4b",10906,"Medio alto",281,267,67.44789131423,78.2755030617262,69.9779519863443,77.105416676126,"ALTO"
